pore_id,pore_volume_m3,pore_radius_m,pore_shape_factor,pore_clay_volume
1472,2.85376e-15,4.854128e-06,0.02550134,0.0
1473,2.744e-15,5.665201e-06,0.04140795,0.0
1474,4.302592e-15,6.03291e-06,0.02083333,0.0
1475,3.578176e-15,6.063869e-06,0.05080255,0.0
1476,1.295168e-15,4.653052e-06,0.04764795,0.0
1477,1.53664e-15,5.740067e-06,0.0497765,0.0
1478,1.251264e-15,5.591563e-06,0.07370464,0.0
1479,2.239104e-15,6.152748e-06,0.05057368,0.0
1480,1.141504e-15,5.052266e-06,0.07727944,0.0
1481,4.961152e-15,6.001287e-06,0.04001582,0.0
1482,3.117184e-15,4.930063e-06,0.01173252,0.0
1483,2.392768e-15,5.663986e-06,0.04873037,0.0
1484,1.163456e-15,4.754539e-06,0.05892023,0.0
1485,8.56128e-16,4.159949e-06,0.04470695,0.0
1486,5.04896e-16,4.751291e-06,0.03274679,0.0
1487,1.273216e-15,4.652629e-06,0.05933591,0.0
1488,1.20736e-15,5.701593e-06,0.02452361,0.0
1489,7.46368e-15,6.689385e-06,0.05868973,0.0
1490,3.314752e-15,6.415555e-06,0.05,0.0
1491,2.897664e-15,5.597462e-06,0.015625,0.0
1492,3.8416e-15,5.591714e-06,0.0400847,0.0
1493,1.734208e-15,4.925143e-06,0.03211508,0.0
1494,7.24416e-16,4.653146e-06,0.02329916,0.0
1495,3.51232e-16,6.032951e-06,0.05172559,0.0
1496,6.453888e-15,6.033535e-06,0.0625,0.0
1497,1.273216e-15,5.664769e-06,0.01261439,0.0
1498,3.270848e-15,5.505886e-06,0.02465648,0.0
1499,7.639296e-15,8.704257e-06,0.04263088,0.0
1500,1.273216e-15,4.651224e-06,0.03561298,0.0
1501,1.602496e-15,4.929589e-06,0.05,0.0
1502,8.7808e-16,4.856807e-06,0.03105265,0.0
1503,1.887872e-15,5.591305e-06,0.03709728,0.0
1504,1.822016e-15,5.741069e-06,0.01291837,0.0
1505,2.700096e-15,5.551243e-06,0.03125,0.0
1506,6.80512e-16,4.856651e-06,0.0673861,0.0
1507,5.04896e-16,6.032382e-06,0.04816912,0.0
1508,6.870976e-15,6.689116e-06,0.02701834,0.0
1509,8.12224e-16,5.505479e-06,0.05619071,0.0
1510,1.119552e-15,4.843935e-06,0.05425542,0.0
1511,1.778112e-15,4.849206e-06,0.02832263,0.0
1512,3.534272e-15,6.151527e-06,0.0413126,0.0
1513,2.261056e-15,5.701756e-06,0.05222676,0.0
1514,1.031744e-15,4.857496e-06,0.03640358,0.0
1515,4.148928e-15,5.541732e-06,0.015625,0.0
1516,2.63424e-15,5.282827e-06,0.02795085,0.0
1517,1.53664e-15,4.160885e-06,0.015625,0.0
1518,6.5856e-16,6.001286e-06,0.06960504,0.0
1519,7.46368e-16,5.504796e-06,0.05392345,0.0
1520,4.324544e-15,6.415555e-06,0.04859573,0.0
1521,1.470784e-15,5.4614e-06,0.05443413,0.0
1522,2.30496e-15,5.739724e-06,0.04085322,0.0
1523,1.931776e-15,5.4614e-06,0.04412714,0.0
1524,1.734208e-15,4.91209e-06,0.01473139,0.0
1525,2.129344e-15,6.032605e-06,0.03662587,0.0
1526,1.339072e-15,5.55174e-06,0.04070453,0.0
1527,2.283008e-15,6.150819e-06,0.04832425,0.0
1528,1.031744e-15,4.855728e-06,0.03961959,0.0
1529,9.21984e-16,4.846928e-06,0.05249075,0.0
1530,6.80512e-16,5.461407e-06,0.02203222,0.0
1531,6.14656e-16,4.756277e-06,0.04781963,0.0
1532,1.887872e-15,5.703223e-06,0.04604936,0.0
1533,1.253459e-14,8.933343e-06,0.04281911,0.0
1534,4.3904e-16,4.653146e-06,0.0433666,0.0
1535,2.1952e-15,4.653152e-06,0.01250938,0.0
1536,6.80512e-16,5.552002e-06,0.04871435,0.0
1537,3.95136e-16,6.001286e-06,0.05559316,0.0
1538,9.8784e-16,5.55101e-06,0.03690913,0.0
1539,1.690304e-15,4.653151e-06,0.02693442,0.0
1540,9.8784e-16,5.4614e-06,0.05918589,0.0
1541,3.051328e-15,6.001286e-06,0.03393119,0.0
1542,1.778112e-15,6.001286e-06,0.03641221,0.0
1543,2.52448e-15,5.550754e-06,0.01397542,0.0
1544,1.361024e-15,4.855291e-06,0.05,0.0
1545,1.97568e-15,4.987612e-06,0.06426547,0.0
1546,5.202624e-15,6.001286e-06,0.05059452,0.0
1547,2.590336e-15,5.665455e-06,0.02561596,0.0
1548,5.26848e-16,4.653146e-06,0.02356673,0.0
1549,1.75616e-15,4.636114e-06,0.03427549,0.0
1550,1.448832e-15,4.162275e-06,0.01041667,0.0
1551,2.019584e-15,5.506339e-06,0.01230331,0.0
1552,4.06112e-15,6.001286e-06,0.03076922,0.0
1553,1.0976e-15,4.49602e-06,0.04923743,0.0
1554,5.37824e-15,6.033789e-06,0.03713743,0.0
1555,1.42688e-15,4.754611e-06,0.04971993,0.0
1556,1.009792e-15,5.551467e-06,0.05281098,0.0
1557,9.65888e-16,4.653039e-06,0.03687023,0.0
1558,1.514688e-15,4.65176e-06,0.04616241,0.0
1559,1.031744e-15,4.857276e-06,0.05369355,0.0
1560,1.734208e-15,5.461407e-06,0.07985181,0.0
1561,1.053696e-15,6.001287e-06,0.061208,0.0
1562,1.141504e-15,4.159391e-06,0.015625,0.0
1563,5.70752e-16,4.642151e-06,0.06497547,0.0
1564,2.480576e-15,5.550852e-06,0.01045038,0.0
1565,1.668352e-15,5.505822e-06,0.07707146,0.0
1566,1.295168e-15,5.225775e-06,0.05546595,0.0
1567,1.86592e-15,5.70336e-06,0.05682132,0.0
1568,1.843968e-15,6.033306e-06,0.05514505,0.0
1569,3.62208e-15,6.001286e-06,0.02870243,0.0
1570,1.448832e-15,5.461401e-06,0.03741365,0.0
1571,3.204992e-15,5.592749e-06,0.04563383,0.0
1572,9.527168e-15,9.219633e-06,0.03721753,0.0
1573,1.674938e-14,8.801286e-06,0.03382889,0.0
1574,1.86592e-15,6.032655e-06,0.04512492,0.0
1575,3.51232e-16,5.505124e-06,0.03662489,0.0
1576,2.107392e-15,4.856284e-06,0.02602859,0.0
1577,2.656192e-15,5.4614e-06,0.03114456,0.0
1578,9.746688e-15,8.801286e-06,0.04784787,0.0
1579,1.42688e-15,6.033043e-06,0.03803492,0.0
1580,1.734208e-15,6.001286e-06,0.0625,0.0
1581,1.602496e-15,4.652244e-06,0.04975304,0.0
1582,3.973312e-15,6.033073e-06,0.07403459,0.0
1583,5.92704e-15,6.001286e-06,0.02004468,0.0
1584,3.51232e-15,5.052899e-06,0.02212536,0.0
1585,3.18304e-15,6.00129e-06,0.02723122,0.0
1586,2.041536e-15,5.59603e-06,0.02946888,0.0
1587,1.580544e-15,6.036087e-06,0.04039719,0.0
1588,5.202624e-15,6.033806e-06,0.05,0.0
1589,2.63424e-15,6.001287e-06,0.03499923,0.0
1590,1.887872e-15,5.665538e-06,0.07208579,0.0
1591,3.358656e-15,4.749095e-06,0.01915677,0.0
1592,1.843968e-15,6.001286e-06,0.0606475,0.0
1593,2.568384e-15,5.590445e-06,0.03125,0.0
1594,2.30496e-15,5.4614e-06,0.0625,0.0
1595,2.722048e-15,6.03239e-06,0.0666119,0.0
1596,1.163456e-15,4.652584e-06,0.07528353,0.0
1597,2.019584e-15,4.647859e-06,0.01889004,0.0
1598,2.30496e-15,5.507269e-06,0.03640702,0.0
1599,2.941568e-15,4.752561e-06,0.05946976,0.0
1600,2.261056e-15,5.504797e-06,0.03670212,0.0
1601,1.141504e-15,4.843634e-06,0.01494078,0.0
1602,5.488e-16,4.652994e-06,0.04906146,0.0
1603,2.239104e-15,5.06283e-06,0.06113804,0.0
1604,2.480576e-15,4.856897e-06,0.03037404,0.0
1605,3.248896e-15,6.034229e-06,0.04126539,0.0
1606,1.997632e-15,5.552068e-06,0.03989755,0.0
1607,1.031744e-15,5.503761e-06,0.03590268,0.0
1608,1.712256e-15,5.504421e-06,0.01806427,0.0
1609,8.824704e-15,7.080964e-06,0.01397542,0.0
1610,9.00032e-16,5.506898e-06,0.05861423,0.0
1611,2.1952e-15,6.68957e-06,0.04563456,0.0
1612,2.348864e-15,6.001286e-06,0.04968292,0.0
1613,1.997632e-15,4.65315e-06,0.03467643,0.0
1614,2.1952e-15,5.551961e-06,0.03987116,0.0
1615,2.151296e-15,6.032734e-06,0.044073,0.0
1616,1.624448e-15,5.4614e-06,0.02671133,0.0
1617,1.295168e-15,4.857488e-06,0.03921124,0.0
1618,1.685914e-14,9.983088e-06,0.04777833,0.0
1619,4.324544e-15,6.798134e-06,0.04978758,0.0
1620,9.922304e-15,7.43829e-06,0.0544506,0.0
1621,1.361024e-15,5.119723e-06,0.04892147,0.0
1622,1.558592e-15,4.500859e-06,0.03872263,0.0
1623,2.370816e-15,4.85701e-06,0.04037101,0.0
1624,8.846656e-15,8.282788e-06,0.06931619,0.0
1625,1.514688e-15,4.491166e-06,0.01875,0.0
1626,2.809856e-15,6.149953e-06,0.05216086,0.0
1627,8.7808e-16,5.125024e-06,0.06212225,0.0
1628,1.448832e-15,4.652777e-06,0.01733438,0.0
1629,6.69536e-15,6.03381e-06,0.04672361,0.0
1630,2.041536e-15,5.551859e-06,0.05172,0.0
1631,7.02464e-16,5.543227e-06,0.06559504,0.0
1632,2.019584e-15,4.159866e-06,0.0625,0.0
1633,1.448832e-15,4.857455e-06,0.04603292,0.0
1634,1.0976e-15,5.551522e-06,0.02795085,0.0
1635,3.336704e-15,6.065685e-06,0.04769138,0.0
1636,1.185408e-15,4.651645e-06,0.0560972,0.0
1637,2.326912e-15,5.665395e-06,0.04540948,0.0
1638,3.226944e-15,5.592634e-06,0.03796833,0.0
1639,1.580544e-15,4.158032e-06,0.07870307,0.0
1640,1.163456e-15,4.652817e-06,0.02606037,0.0
1641,2.592531e-14,8.745885e-06,0.06725576,0.0
1642,6.519744e-15,6.001286e-06,0.01397542,0.0
1643,3.995264e-15,6.005095e-06,0.06064766,0.0
1644,1.931776e-15,5.549949e-06,0.0625,0.0
1645,1.31712e-15,5.50499e-06,0.03783851,0.0
1646,2.261056e-15,5.551724e-06,0.0430458,0.0
1647,9.00032e-16,4.505156e-06,0.04097188,0.0
1648,9.680832e-15,9.6477e-06,0.03415188,0.0
1649,1.049306e-14,8.564262e-06,0.02921891,0.0
1650,1.97568e-15,4.653147e-06,0.03744019,0.0
1651,2.041536e-15,5.548668e-06,0.08271313,0.0
1652,1.141504e-15,6.001289e-06,0.05638654,0.0
1653,1.075648e-15,5.551043e-06,0.07816547,0.0
1654,8.34176e-16,5.461402e-06,0.04755013,0.0
1655,4.82944e-16,4.499407e-06,0.02146187,0.0
1656,4.06112e-15,6.032647e-06,0.0282698,0.0
1657,1.909824e-15,4.757337e-06,0.05822594,0.0
1658,2.107392e-15,4.852121e-06,0.0625,0.0
1659,8.12224e-16,4.856747e-06,0.04337862,0.0
1660,3.446464e-15,5.550706e-06,0.01331943,0.0
1661,9.21984e-16,4.929882e-06,0.06000258,0.0
1662,1.141504e-15,4.630479e-06,0.03125,0.0
1663,5.070912e-15,6.001286e-06,0.0625,0.0
1664,2.700096e-15,4.652957e-06,0.02417583,0.0
1665,2.392768e-15,6.007739e-06,0.05108488,0.0
1666,1.229312e-15,5.504114e-06,0.04963652,0.0
1667,1.6464e-15,4.846044e-06,0.05907721,0.0
1668,1.556397e-14,9.026707e-06,0.02741806,0.0
1669,1.712256e-15,5.593762e-06,0.0744665,0.0
1670,1.009792e-15,4.637061e-06,0.03134868,0.0
1671,1.404928e-15,5.504122e-06,0.03059725,0.0
1672,1.492736e-15,4.75049e-06,0.02526608,0.0
1673,1.361024e-15,6.064327e-06,0.04664456,0.0
1674,1.470784e-15,4.845638e-06,0.05142673,0.0
1675,6.14656e-15,5.506753e-06,0.02091492,0.0
1676,3.709888e-15,6.00129e-06,0.04754409,0.0
1677,1.909824e-15,6.001286e-06,0.03210295,0.0
1678,1.448832e-15,5.506845e-06,0.03451409,0.0
1679,7.90272e-16,5.120618e-06,0.05448313,0.0
1680,8.34176e-16,5.504033e-06,0.06726716,0.0
1681,1.141504e-15,4.161801e-06,0.03360701,0.0
1682,1.295168e-15,6.001286e-06,0.04584936,0.0
1683,1.822016e-15,6.152465e-06,0.04518951,0.0
1684,1.163456e-15,4.158008e-06,0.03125,0.0
1685,2.239104e-15,6.150683e-06,0.04666014,0.0
1686,1.251264e-15,6.001286e-06,0.04135272,0.0
1687,1.361024e-15,4.650636e-06,0.02412125,0.0
1688,4.631872e-15,6.001286e-06,0.06795559,0.0
1689,2.326912e-15,5.59057e-06,0.05937547,0.0
1690,8.34176e-16,6.001286e-06,0.03214012,0.0
1691,1.887872e-15,5.589022e-06,0.01802595,0.0
1692,2.08544e-15,5.552009e-06,0.0625,0.0
1693,3.029376e-15,6.001286e-06,0.06590262,0.0
1694,5.948992e-15,6.001286e-06,0.05644263,0.0
1695,1.404928e-15,5.740649e-06,0.03543778,0.0
1696,6.124608e-15,6.799233e-06,0.04023252,0.0
1697,1.009792e-15,6.001286e-06,0.04945358,0.0
1698,2.1952e-15,5.063628e-06,0.0625,0.0
1699,4.566016e-15,6.001286e-06,0.02904415,0.0
1700,3.95136e-16,6.001286e-06,0.05211722,0.0
1701,3.029376e-15,6.032967e-06,0.04166667,0.0
1702,1.009792e-15,4.160108e-06,0.0179742,0.0
1703,1.843968e-15,5.50683e-06,0.07002025,0.0
1704,3.885504e-15,6.001306e-06,0.04343637,0.0
1705,1.822016e-15,4.85152e-06,0.05284605,0.0
1706,1.734208e-15,5.053736e-06,0.04636645,0.0
1707,1.404928e-15,5.461404e-06,0.04648535,0.0
1708,7.90272e-16,5.051952e-06,0.05070134,0.0
1709,1.251264e-15,4.933914e-06,0.03916961,0.0
1710,2.985472e-15,5.551593e-06,0.04815591,0.0
1711,1.009792e-15,4.493699e-06,0.02052539,0.0
1712,2.744e-15,7.087085e-06,0.0443827,0.0
1713,3.687936e-15,5.505591e-06,0.04080459,0.0
1714,2.787904e-15,6.0335e-06,0.03813002,0.0
1715,3.8416e-15,5.507394e-06,0.02592282,0.0
1716,5.488e-15,5.551914e-06,0.01556084,0.0
1717,2.919616e-15,4.755051e-06,0.01929339,0.0
1718,1.339072e-15,5.505974e-06,0.0499399,0.0
1719,1.251264e-15,5.551871e-06,0.05766498,0.0
1720,8.34176e-16,4.652463e-06,0.04511066,0.0
1721,1.53664e-15,4.75618e-06,0.045837,0.0
1722,5.136768e-15,7.078789e-06,0.03656016,0.0
1723,1.42688e-14,8.810008e-06,0.0401915,0.0
1724,3.051328e-15,4.165199e-06,0.01250396,0.0
1725,2.985472e-15,6.068949e-06,0.04982773,0.0
1726,2.85376e-15,5.549471e-06,0.05523282,0.0
1727,1.470784e-15,6.001286e-06,0.03709879,0.0
1728,1.97568e-16,4.158015e-06,0.04230863,0.0
1729,9.00032e-16,4.738019e-06,0.01400753,0.0
1730,2.151296e-15,6.001287e-06,0.03752348,0.0
1731,7.331968e-15,8.980504e-06,0.04781796,0.0
1732,1.470784e-15,4.857653e-06,0.07164201,0.0
1733,1.558592e-15,4.651371e-06,0.02229932,0.0
1734,2.568384e-15,5.461401e-06,0.07089176,0.0
1735,4.083072e-15,6.001288e-06,0.04983534,0.0
1736,2.326912e-15,6.061625e-06,0.06663421,0.0
1737,1.42688e-15,5.663944e-06,0.05257808,0.0
1738,1.53664e-15,4.855727e-06,0.03844512,0.0
1739,2.700096e-15,5.507079e-06,0.03245033,0.0
1740,1.295168e-15,4.652441e-06,0.05,0.0
1741,2.30496e-15,5.591131e-06,0.05,0.0
1742,3.07328e-16,5.550758e-06,0.07019615,0.0
1743,2.700096e-15,6.032145e-06,0.07239859,0.0
1744,4.039168e-15,5.461442e-06,0.03167031,0.0
1745,8.934464e-15,6.720249e-06,0.04597573,0.0
1746,3.490368e-15,5.182365e-06,0.07813072,0.0
1747,1.690304e-15,4.987256e-06,0.04597403,0.0
1748,3.644032e-15,5.504127e-06,0.06632818,0.0
1749,2.612288e-15,6.001286e-06,0.03468697,0.0
1750,1.361024e-15,5.590906e-06,0.02836767,0.0
1751,2.436672e-15,5.506519e-06,0.06053005,0.0
1752,1.492736e-15,6.001286e-06,0.04912104,0.0
1753,2.85376e-15,5.741189e-06,0.04328538,0.0
1754,9.21984e-16,4.653058e-06,0.04905292,0.0
1755,1.295168e-15,4.755534e-06,0.01976424,0.0
1756,1.909824e-15,4.856286e-06,0.02648128,0.0
1757,7.46368e-16,4.853676e-06,0.06311121,0.0
1758,3.468416e-15,6.001286e-06,0.0494146,0.0
1759,1.602496e-15,5.702649e-06,0.02923929,0.0
1760,1.229312e-15,4.932308e-06,0.03944616,0.0
1761,8.12224e-16,4.158013e-06,0.05787593,0.0
1762,2.08544e-15,5.056091e-06,0.01733438,0.0
1763,1.690304e-15,4.652066e-06,0.03125,0.0
1764,1.163456e-15,5.461403e-06,0.06451605,0.0
1765,1.580544e-15,4.494986e-06,0.0625,0.0
1766,2.458624e-15,4.858112e-06,0.01976424,0.0
1767,2.08105e-14,6.808151e-06,0.05,0.0
1768,1.86592e-15,5.634359e-06,0.06014359,0.0
1769,7.46368e-16,4.160833e-06,0.02942812,0.0
1770,2.151296e-15,4.759556e-06,0.0625,0.0
1771,1.404928e-15,5.50572e-06,0.04367304,0.0
1772,1.734208e-15,4.748586e-06,0.03482353,0.0
1773,2.08544e-15,5.461438e-06,0.04482285,0.0
1774,1.339072e-15,5.4614e-06,0.03814353,0.0
1775,3.380608e-15,6.00129e-06,0.03555935,0.0
1776,2.30496e-15,4.915893e-06,0.02225576,0.0
1777,8.473472e-15,8.801286e-06,0.03527059,0.0
1778,3.248896e-15,5.179589e-06,0.04548719,0.0
1779,2.041536e-15,5.666111e-06,0.03125,0.0
1780,1.141504e-15,5.547592e-06,0.0334134,0.0
1781,7.90272e-16,4.914594e-06,0.0658176,0.0
1782,1.822016e-15,6.415555e-06,0.03836023,0.0
1783,3.973312e-15,6.009318e-06,0.03947788,0.0
1784,2.787904e-15,6.001287e-06,0.0295085,0.0
1785,1.690304e-15,5.4614e-06,0.02795085,0.0
1786,1.690304e-15,4.651623e-06,0.03125,0.0
1787,1.141504e-15,4.160824e-06,0.04491402,0.0
1788,3.797696e-15,5.507451e-06,0.02795085,0.0
1789,9.21984e-16,6.001287e-06,0.04525534,0.0
1790,2.612288e-15,5.503742e-06,0.02900443,0.0
1791,6.849024e-15,6.312149e-06,0.05688085,0.0
1792,3.2928e-16,6.033622e-06,0.08355581,0.0
1793,4.851392e-15,5.058192e-06,0.01041667,0.0
1794,3.973312e-15,6.15018e-06,0.04323128,0.0
1795,2.41472e-15,4.857675e-06,0.02980816,0.0
1796,6.80512e-16,6.001286e-06,0.06989253,0.0
1797,1.42688e-15,6.001286e-06,0.05141912,0.0
1798,1.6464e-15,4.65112e-06,0.03227402,0.0
1799,9.505216e-15,8.586476e-06,0.03071303,0.0
1800,1.163456e-15,6.001304e-06,0.05582058,0.0
1801,4.675776e-15,7.066599e-06,0.03132765,0.0
1802,3.336704e-15,6.415555e-06,0.04143389,0.0
1803,1.75616e-15,5.549879e-06,0.04743246,0.0
1804,2.744e-15,5.664377e-06,0.04049909,0.0
1805,2.261056e-15,5.58976e-06,0.01676239,0.0
1806,3.2928e-15,6.415555e-06,0.03006041,0.0
1807,8.12224e-16,5.504768e-06,0.0736394,0.0
1808,1.205165e-14,6.415555e-06,0.04096062,0.0
1809,6.14656e-16,5.281561e-06,0.07167955,0.0
1810,1.229312e-15,5.707665e-06,0.06655626,0.0
1811,6.5856e-16,4.757861e-06,0.0578794,0.0
1812,1.295168e-15,4.985775e-06,0.02898256,0.0
1813,3.358656e-15,6.001286e-06,0.05380207,0.0
1814,3.161088e-15,6.419983e-06,0.04515291,0.0
1815,1.339072e-15,4.933073e-06,0.05162295,0.0
1816,2.96352e-15,5.505905e-06,0.03317623,0.0
1817,2.96352e-15,4.75649e-06,0.05,0.0
1818,3.161088e-15,5.665271e-06,0.04676091,0.0
1819,1.229312e-15,4.753836e-06,0.07596065,0.0
1820,2.107392e-15,4.931257e-06,0.04656168,0.0
1821,4.214784e-15,6.033055e-06,0.02686667,0.0
1822,8.34176e-16,5.66427e-06,0.06086409,0.0
1823,3.534272e-15,6.00129e-06,0.03400572,0.0
1824,2.63424e-16,5.666206e-06,0.07704668,0.0
1825,3.468416e-15,5.663985e-06,0.06494052,0.0
1826,1.075648e-14,6.90529e-06,0.05680032,0.0
1827,6.80512e-16,4.493891e-06,0.05495496,0.0
1828,2.261056e-15,5.461439e-06,0.04782168,0.0
1829,1.734208e-15,4.652799e-06,0.03705457,0.0
1830,2.370816e-15,5.461475e-06,0.0625,0.0
1831,6.168512e-15,7.285093e-06,0.06561084,0.0
1832,1.031744e-15,6.001286e-06,0.08375005,0.0
1833,1.404928e-15,4.857122e-06,0.03345569,0.0
1834,8.7808e-16,4.636164e-06,0.05646381,0.0
1835,4.039168e-15,6.239457e-06,0.03755349,0.0
1836,4.346496e-15,6.001288e-06,0.03070333,0.0
1837,2.809856e-15,5.505239e-06,0.04572404,0.0
1838,1.0976e-15,4.631765e-06,0.05852141,0.0
1839,1.778112e-15,5.461401e-06,0.03830169,0.0
1840,2.30496e-15,5.176498e-06,0.03347137,0.0
1841,3.161088e-15,5.461401e-06,0.07740971,0.0
1842,2.239104e-15,6.001287e-06,0.04274566,0.0
1843,2.458624e-15,5.746934e-06,0.03926508,0.0
1844,1.119552e-15,4.757958e-06,0.03221499,0.0
1845,5.59776e-15,6.69297e-06,0.04698587,0.0
1846,6.014848e-15,8.810185e-06,0.06286836,0.0
1847,5.400192e-15,6.803547e-06,0.03056261,0.0
1848,1.04272e-14,6.899966e-06,0.02647676,0.0
1849,7.112448e-15,6.798118e-06,0.03125,0.0
1850,1.058086e-14,8.841878e-06,0.02231386,0.0
1851,2.261056e-15,5.322763e-06,0.05,0.0
1852,1.339072e-15,4.711143e-06,0.03495516,0.0
1853,1.404928e-15,3.40849e-06,0.01515848,0.0
1854,4.126976e-15,5.251028e-06,0.03494444,0.0
1855,1.42688e-15,3.918405e-06,0.01651558,0.0
1856,1.229312e-15,4.134089e-06,0.04792719,0.0
1857,8.56128e-16,4.711172e-06,0.05618359,0.0
1858,1.953728e-15,4.711143e-06,0.02028471,0.0
1859,1.734208e-15,3.928929e-06,0.07271664,0.0
1860,2.96352e-15,4.809111e-06,0.01785714,0.0
1861,7.90272e-16,4.711144e-06,0.05235853,0.0
1862,9.65888e-16,3.411973e-06,0.02516444,0.0
1863,1.229312e-15,4.711142e-06,0.05,0.0
1864,5.70752e-16,4.133587e-06,0.04742324,0.0
1865,1.53664e-15,4.809255e-06,0.02795085,0.0
1866,9.00032e-16,4.711142e-06,0.03469244,0.0
1867,7.24416e-16,3.921963e-06,0.02688626,0.0
1868,4.60992e-16,3.917543e-06,0.04602674,0.0
1869,7.02464e-16,4.711143e-06,0.03739956,0.0
1870,3.578176e-15,5.251112e-06,0.03569087,0.0
1871,8.56128e-16,4.128884e-06,0.03614561,0.0
1872,1.163456e-15,4.127337e-06,0.01232509,0.0
1873,9.8784e-16,4.807672e-06,0.0476533,0.0
1874,3.95136e-15,4.131084e-06,0.05,0.0
1875,1.031744e-15,4.711149e-06,0.0564667,0.0
1876,2.678144e-15,5.326152e-06,0.03125,0.0
1877,3.161088e-15,6.064669e-06,0.05603669,0.0
1878,1.31712e-15,4.81128e-06,0.0459986,0.0
1879,4.71968e-15,7.870024e-06,0.0473871,0.0
1880,7.02464e-16,3.409948e-06,0.01192183,0.0
1881,1.6464e-15,4.711286e-06,0.03343691,0.0
1882,7.6832e-16,5.322736e-06,0.03901874,0.0
1883,1.20736e-15,4.809896e-06,0.07760358,0.0
1884,1.75616e-15,4.138803e-06,0.015625,0.0
1885,7.24416e-16,5.251033e-06,0.05602726,0.0
1886,1.163456e-15,4.808849e-06,0.03125,0.0
1887,1.031744e-15,4.808188e-06,0.04062679,0.0
1888,1.053696e-15,3.408797e-06,0.02294677,0.0
1889,1.295168e-15,3.913784e-06,0.02083333,0.0
1890,7.46368e-16,5.251074e-06,0.05914893,0.0
1891,2.261056e-15,3.408181e-06,0.04419417,0.0
1892,1.42688e-15,6.033024e-06,0.04947551,0.0
1893,1.470784e-15,4.807566e-06,0.05683523,0.0
1894,4.60992e-16,4.291173e-06,0.07173624,0.0
1895,8.12224e-16,4.711142e-06,0.05278687,0.0
1896,1.185408e-15,4.135233e-06,0.03657854,0.0
1897,9.43936e-16,4.711143e-06,0.04329624,0.0
1898,9.351552e-15,7.078717e-06,0.04850852,0.0
1899,1.119552e-15,5.251028e-06,0.03236534,0.0
1900,8.34176e-16,4.711153e-06,0.07336885,0.0
1901,6.102656e-15,6.032598e-06,0.03057695,0.0
1902,1.227117e-14,9.255662e-06,0.05739472,0.0
1903,3.248896e-15,4.711142e-06,0.02168772,0.0
1904,1.53664e-15,4.711143e-06,0.04716667,0.0
1905,5.70752e-16,4.129319e-06,0.03378682,0.0
1906,1.887872e-15,5.259091e-06,0.03529497,0.0
1907,1.31712e-15,4.135749e-06,0.01222781,0.0
1908,7.46368e-16,4.127207e-06,0.04103332,0.0
1909,1.734208e-14,9.215554e-06,0.0342107,0.0
1910,1.492736e-15,4.812573e-06,0.03698206,0.0
1911,9.65888e-16,3.915366e-06,0.03125,0.0
1912,1.163456e-15,4.711153e-06,0.07760182,0.0
1913,1.492736e-15,3.916976e-06,0.0125,0.0
1914,4.324544e-15,6.424911e-06,0.08663986,0.0
1915,3.578176e-15,5.251028e-06,0.02894589,0.0
1916,9.8784e-16,4.711148e-06,0.0575172,0.0
1917,5.04896e-16,4.292913e-06,0.04897188,0.0
1918,1.75616e-15,4.711171e-06,0.05289729,0.0
1919,6.388032e-15,6.662277e-06,0.03296726,0.0
1920,1.009792e-15,4.139778e-06,0.05779592,0.0
1921,7.661248e-15,7.078156e-06,0.04337506,0.0
1922,6.14656e-16,4.711142e-06,0.05868033,0.0
1923,5.488e-16,4.808954e-06,0.0790607,0.0
1924,9.00032e-16,4.711142e-06,0.03772903,0.0
1925,6.5856e-17,4.129257e-06,0.06308279,0.0
1926,8.868608e-15,6.899554e-06,0.04960459,0.0
1927,2.151296e-15,5.329986e-06,0.04548719,0.0
1928,1.448832e-15,4.808515e-06,0.07069859,0.0
1929,5.04896e-16,3.919277e-06,0.03300692,0.0
1930,6.717312e-15,6.662324e-06,0.04180472,0.0
1931,2.326912e-15,4.810535e-06,0.03787345,0.0
1932,9.8784e-16,5.320752e-06,0.05049477,0.0
1933,1.514688e-15,5.251028e-06,0.05832012,0.0
1934,1.119552e-15,4.137496e-06,0.04847288,0.0
1935,2.458624e-15,4.139158e-06,0.03318091,0.0
1936,4.60992e-16,4.808524e-06,0.05772548,0.0
1937,1.492736e-15,4.136978e-06,0.04419417,0.0
1938,9.65888e-16,4.711142e-06,0.02069913,0.0
1939,9.373504e-15,7.079893e-06,0.02669532,0.0
1940,9.65888e-16,4.898003e-06,0.04061357,0.0
1941,1.339072e-15,4.809888e-06,0.03304494,0.0
1942,9.00032e-16,3.409859e-06,0.01406331,0.0
1943,1.031744e-15,4.908071e-06,0.04571326,0.0
1944,7.90272e-16,4.897253e-06,0.01256608,0.0
1945,2.590336e-15,4.711143e-06,0.06221988,0.0
1946,1.361024e-15,4.809229e-06,0.03125,0.0
1947,8.34176e-16,3.411756e-06,0.03365519,0.0
1948,8.7808e-16,3.91756e-06,0.03125,0.0
1949,1.009792e-15,4.808196e-06,0.04959031,0.0
1950,2.239104e-15,5.322675e-06,0.025,0.0
1951,1.339072e-15,3.919184e-06,0.03125,0.0
1952,3.73184e-16,3.916479e-06,0.0606679,0.0
1953,7.02464e-16,4.130275e-06,0.06044207,0.0
1954,3.797696e-15,6.404756e-06,0.05737996,0.0
